,Date,Team,Affected Player,Season,Injury Part,Injury Duration,7_day_distance_avg,28_day_distance_avg,Acute-Chronic Workload Ratio,foot,knee,lower leg,upper leg,back,arm,hand,upper body,core and hip,head and neck,foot_count,knee_count,lower leg_count,upper leg_count,back_count,arm_count,hand_count,upper body_count,core and hip_count,head and neck_count,Total Duration,Total num. of inj
863,2017-03-27,Mavericks,Seth Curry,2016-17,upper body,2,0.9485714285714284,1.1053571428571431,0.8581583198707591,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2
864,2017-03-27,Pistons,Reggie Bullock,2016-17,foot,9,0.4685714285714286,0.3232142857142858,1.449723756906077,10,49,0,70,12,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,141,5
865,2017-03-27,Pistons,Reggie Jackson,2016-17,knee,188,0.61,0.8724999999999997,0.6991404011461321,0,37,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,41,3
866,2017-03-28,Pacers,Rodney Stuckey,2016-17,knee,1,0.32857142857142857,0.4160714285714286,0.7896995708154506,41,1,6,55,0,0,55,9,0,0,3,2,1,2,0,0,2,2,0,0,167,12
867,2017-03-28,Suns,Devin Booker,2016-17,foot,2,1.5271428571428571,1.2307142857142856,1.240858966918166,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4
868,2017-03-29,Jazz,George Hill,2016-17,upper leg,12,0.9714285714285716,0.9185714285714288,1.0575427682737168,21,55,0,13,0,0,0,0,0,7,2,1,0,2,0,0,0,0,0,3,96,8
869,2017-03-29,Mavericks,Salah Mejri,2016-17,knee,2,0.33714285714285713,0.34214285714285714,0.9853862212943632,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,2
870,2017-03-29,Hawks,Mike Dunleavy,2016-17,foot,3,0.7171428571428571,0.17928571428571427,4.0,59,0,0,0,102,0,0,0,0,4,3,0,0,0,1,0,0,0,0,1,165,5
871,2017-03-29,Knicks,Derrick Rose,2016-17,foot,186,1.0214285714285714,1.084285714285714,0.9420289855072465,33,355,3,0,9,3,0,0,0,1,7,3,1,0,2,1,0,0,0,1,404,15
872,2017-03-30,Nets,Quincy Acy,2016-17,foot,3,0.7385714285714285,0.7535714285714283,0.980094786729858,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,29,3
873,2017-03-31,Nuggets,Will Barton,2016-17,foot,9,0.6571428571428571,0.8439285714285714,0.7786711807024969,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,21,4
874,2017-03-31,Grizzlies,Andrew Harrison,2016-17,foot,4,0.5714285714285714,0.5082142857142857,1.1243851018973998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,2017-03-31,Knicks,Carmelo Anthony,2016-17,back,4,0.5742857142857144,0.8785714285714287,0.6536585365853659,23,261,0,0,0,0,0,7,0,0,4,7,0,0,1,0,0,2,0,0,291,14
876,2017-04-01,Lakers,Ivica Zubac,2016-17,foot,91,0.4742857142857143,0.5764285714285714,0.8228004956629493,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2
877,2017-04-01,Trail Blazers,Jusuf Nurkic,2016-17,lower leg,3,1.11,1.0585714285714285,1.0485829959514172,6,19,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,25,3
878,2017-04-02,Raptors,P.J. Tucker,2016-17,knee,2,0.7985714285714286,0.8489285714285713,0.9406815313420279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,2017-04-02,Lakers,Tarik Black,2016-17,knee,3,0.8414285714285714,0.4660714285714285,1.8053639846743297,10,0,0,2,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,12,5
880,2017-04-02,Mavericks,Seth Curry,2016-17,upper body,90,0.4914285714285714,0.965,0.5092524056254627,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,6,3
881,2017-04-02,Hawks,Malcolm Delaney,2016-17,back,4,0.045714285714285714,0.2532142857142857,0.18053596614950634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,2017-04-02,Nuggets,Darrell Arthur,2016-17,knee,3,0.10714285714285714,0.18,0.5952380952380952,0,18,33,0,0,0,0,104,0,0,0,4,3,0,0,0,0,1,0,0,155,8
883,2017-04-02,Spurs,Danny Green,2016-17,upper leg,8,0.7100000000000001,0.8896428571428573,0.7980730630268967,0,0,0,15,0,0,19,0,0,0,0,0,0,2,0,0,1,0,0,0,34,3
884,2017-04-04,Nets,Isaiah Whitehead,2016-17,foot,2,0.9014285714285716,0.9189285714285714,0.9809560823940924,4,2,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,1,9,4
885,2017-04-04,Knicks,Kristaps Porzingis,2016-17,back,2,0.9242857142857144,0.9542857142857144,0.9685628742514971,16,0,0,4,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,20,5
886,2017-04-05,Cavaliers,Tristan Thompson,2016-17,hand,7,1.3314285714285714,1.1189285714285715,1.1899138206192148,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2
887,2017-04-05,Grizzlies,Mike Conley,2016-17,head and neck,2,1.4271428571428573,1.2378571428571428,1.152914021927294,12,0,0,0,10,0,0,0,0,8,2,0,0,0,1,0,0,0,0,2,30,5
888,2017-04-05,Lakers,D'Angelo Russell,2016-17,knee,2,1.01,1.094642857142857,0.9226753670473083,0,21,9,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,30,4
889,2017-04-05,Rockets,Sam Dekker,2016-17,hand,26,0.66,0.5192857142857142,1.270976616231087,0,0,0,0,249,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,249,4
890,2017-04-05,Thunder,Alex Abrines,2016-17,knee,6,0.6428571428571429,0.5810714285714286,1.1063306699446835,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,2
891,2017-04-06,Bulls,Rajon Rondo,2016-17,hand,6,1.257142857142857,1.002142857142857,1.2544547398431931,10,321,8,0,169,0,12,0,0,17,3,2,2,0,2,0,3,0,0,1,537,13
892,2017-04-06,Knicks,Chasson Randle,2016-17,foot,1,0.43857142857142856,0.395,1.1103074141048823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,2017-04-06,Trail Blazers,Jusuf Nurkic,2016-17,lower leg,16,0.31,0.9246428571428572,0.3352645809192738,6,19,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,28,4
894,2017-04-06,Nets,Sean Kilpatrick,2016-17,upper leg,178,0.7985714285714286,0.3632142857142857,2.1986234021632254,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,2
895,2017-04-06,Magic,Evan Fournier,2016-17,hand,1,1.0471428571428572,1.0599999999999998,0.9878706199460918,12,4,0,0,0,0,5,0,40,0,1,1,0,0,0,0,2,0,1,0,61,5
896,2017-04-06,Wizards,Markieff Morris,2016-17,foot,2,0.6885714285714286,0.8260714285714286,0.8335495028102032,0,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,3
897,2017-04-07,Hawks,Paul Millsap,2016-17,knee,2,0.562857142857143,0.4771428571428572,1.1796407185628743,0,24,0,0,0,1,0,8,2,0,0,4,0,0,0,1,0,1,1,0,35,7
898,2017-04-07,Nuggets,Jameer Nelson,2016-17,lower leg,177,0.5542857142857143,0.8907142857142858,0.6222935044105853,67,11,12,2,4,0,35,120,184,19,5,2,3,1,2,0,2,1,4,4,454,24
899,2017-04-08,Wizards,Otto Porter Jr.,2016-17,back,4,0.7714285714285714,1.1364285714285711,0.6788183532369578,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1,0,0,0,1,0,38,2
900,2017-04-09,Nuggets,Kenneth Faried,2016-17,back,2,0.6699999999999999,0.5635714285714286,1.188846641318124,20,0,0,0,23,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,43,6
901,2017-04-09,Knicks,Kristaps Porzingis,2016-17,back,175,0.27285714285714285,0.7785714285714286,0.35045871559633024,16,0,0,4,2,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,22,6
902,2017-04-10,Hornets,Marco Belinelli,2016-17,hand,174,0.3414285714285715,0.7778571428571429,0.43893480257116624,241,0,2,24,6,0,0,0,0,0,7,0,1,2,1,0,1,0,0,0,273,12
903,2017-04-10,Jazz,Derrick Favors,2016-17,knee,2,0.3114285714285714,0.07785714285714285,4.0,3,57,3,0,4,0,0,0,22,0,1,3,1,0,1,0,0,0,2,0,89,8
904,2017-04-10,Pistons,Beno Udrih,2016-17,knee,2,0.6157142857142858,0.3707142857142857,1.660886319845858,37,14,2,1,11,0,8,4,0,0,4,2,1,1,1,0,1,1,0,0,77,11
905,2017-04-11,Kings,Darren Collison,2016-17,head and neck,1,0.28,0.6228571428571428,0.44954128440366975,6,0,7,0,0,0,3,0,284,0,1,0,2,0,0,0,1,0,1,1,300,6
906,2017-04-11,Thunder,Doug McDermott,2016-17,knee,5,0.9685714285714284,0.5735714285714285,1.688667496886675,0,51,2,0,9,0,0,0,0,25,0,2,1,0,1,0,0,0,0,2,87,6
907,2017-04-12,Wizards,Ian Mahinmi,2016-17,lower leg,22,0.5771428571428572,0.7157142857142856,0.8063872255489023,20,104,0,0,2,0,0,0,3,0,2,3,1,0,1,0,0,0,1,0,129,8
908,2017-04-12,Grizzlies,James Ennis III,2016-17,knee,10,0.2828571428571429,0.7682142857142855,0.3682008368200838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,2017-04-12,Nuggets,Emmanuel Mudiay,2016-17,foot,172,0.6214285714285713,0.3642857142857143,1.7058823529411762,29,0,0,0,10,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,39,4
910,2017-04-15,Grizzlies,Tony Allen,2016-17,lower leg,169,0.2542857142857143,0.66,0.3852813852813853,79,321,5,26,4,0,0,0,2,0,5,3,2,3,1,0,0,0,1,0,437,15
911,2017-04-15,Bucks,Jabari Parker,2016-17,knee,293,0.0,0.0,0.0,2,373,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,375,4
912,2017-04-18,Jazz,Rudy Gobert,2016-17,knee,5,0.2857142857142857,0.9628571428571427,0.2967359050445104,172,24,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,196,4
913,2017-04-21,Bulls,Rajon Rondo,2016-17,hand,71,0.6457142857142857,0.6624999999999999,0.9746630727762804,10,321,8,0,169,0,18,0,0,17,3,2,2,0,2,0,4,0,0,1,543,14
914,2017-04-23,Clippers,Blake Griffin,2016-17,foot,161,0.5271428571428571,0.8621428571428572,0.6114333057166528,0,35,158,249,0,18,0,0,0,0,1,1,1,2,0,1,0,0,0,0,460,6
915,2017-05-04,Jazz,George Hill,2016-17,foot,150,0.9114285714285714,0.7825,1.1647649475125512,21,55,0,25,0,0,0,0,0,7,3,1,0,2,0,0,0,0,0,3,108,9
916,2017-05-05,Spurs,Tony Parker,2016-17,upper leg,206,0.54,0.7214285714285715,0.7485148514851485,4,11,3,20,20,0,0,0,5,0,2,3,1,4,4,0,0,0,2,0,63,16
917,2017-05-09,Rockets,Nene,2016-17,upper leg,145,0.3628571428571429,0.4560714285714286,0.7956147220046985,5,45,43,0,0,0,0,4,0,0,2,2,2,1,0,0,0,1,0,0,97,8
918,2017-05-11,Spurs,Kawhi Leonard,2016-17,foot,3,1.0557142857142858,1.0046428571428572,1.050835407038749,0,34,0,7,0,0,62,0,0,5,1,4,0,2,0,0,3,0,0,2,108,12
919,2017-05-16,Spurs,Kawhi Leonard,2016-17,foot,6,0.6042857142857142,0.8842857142857145,0.6833602584814215,3,34,0,7,0,0,62,0,0,5,2,4,0,2,0,0,3,0,0,2,111,13
920,2017-05-16,Warriors,Andre Iguodala,2016-17,knee,4,0.10571428571428572,0.5171428571428571,0.20441988950276244,57,14,0,28,0,0,0,0,3,0,4,3,0,3,0,0,0,0,1,0,102,11
921,2017-05-20,Warriors,Zaza Pachulia,2016-17,foot,12,0.3171428571428571,0.2925,1.0842490842490842,5,0,0,0,0,0,6,21,0,0,2,0,0,0,0,0,1,1,0,0,32,4
922,2017-05-21,Celtics,Isaiah Thomas,2016-17,core and hip,226,0.9085714285714284,0.9846428571428572,0.9227421109902064,16,3,0,9,14,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,42,5
923,2017-11-01,Cavaliers,Iman Shumpert,2017-18,knee,6,0.4171428571428572,0.5446666666666666,0.7658681587690156,0,293,0,5,0,0,45,12,0,0,0,7,0,2,0,0,1,2,0,0,355,12
924,2017-11-01,Jazz,Joe Johnson,2017-18,hand,44,0.4857142857142857,0.6099999999999999,0.7962529274004685,14,16,6,6,0,16,9,0,0,0,4,2,1,1,0,1,3,0,0,0,67,12
925,2017-11-02,Trail Blazers,Al-Farouq Aminu,2017-18,foot,28,1.3028571428571432,1.10625,1.17772397094431,0,0,26,0,8,0,0,5,0,0,1,0,1,0,1,0,0,1,0,0,39,4
926,2017-11-03,Pistons,Jon Leuer,2017-18,foot,12,0.3528571428571429,0.6423529411764706,0.5493197278911565,127,3,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,132,4
927,2017-11-03,Lakers,Larry Nance Jr.,2017-18,hand,24,1.0385714285714287,0.8517647058823531,1.2193172849250198,0,62,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,1,64,6
928,2017-11-03,Lakers,Andrew Bogut,2017-18,back,5,0.12571428571428572,0.17529411764705882,0.7171620325982743,287,153,7,32,273,176,26,18,4,14,5,5,1,3,6,1,1,1,1,2,990,26
929,2017-11-03,Cavaliers,Tristan Thompson,2017-18,lower leg,39,0.6,0.7476470588235294,0.8025177025963808,3,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,1,0,0,0,10,3
930,2017-11-05,Wizards,John Wall,2017-18,upper body,2,0.87,0.9410526315789474,0.924496644295302,0,178,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,186,3
931,2017-11-05,Spurs,Derrick White,2017-18,hand,28,0.09,0.07894736842105263,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,2017-11-05,Pacers,TJ Leaf,2017-18,foot,2,0.5485714285714286,0.5194736842105264,1.0560138949196698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,2017-11-06,Celtics,Marcus Morris Sr.,2017-18,knee,2,0.4242857142857143,0.1485,2.8571428571428568,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,2
934,2017-11-06,Hawks,Mike Muscala,2017-18,foot,12,0.4571428571428572,0.774,0.5906238464378001,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,3
935,2017-11-07,Bulls,David Nwaba,2017-18,foot,24,0.9714285714285714,0.6295238095238096,1.5431164901664145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,2017-11-07,Nets,Trevor Booker,2017-18,back,3,0.2057142857142857,0.6147619047619047,0.33462432223082883,0,52,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,54,3
937,2017-11-07,Pacers,Domantas Sabonis,2017-18,lower leg,3,1.1785714285714286,0.9347619047619048,1.2608252674477838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,2017-11-08,Celtics,Al Horford,2017-18,head and neck,4,1.1528571428571428,0.9722727272727272,1.1857343217792025,12,24,0,3,7,3,0,227,0,17,4,1,0,1,1,1,0,2,0,2,293,12
939,2017-11-08,Knicks,Kristaps Porzingis,2017-18,foot,3,1.2485714285714289,1.035909090909091,1.2052905409640822,16,0,0,4,177,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,197,7
940,2017-11-08,Magic,D.J. Augustin,2017-18,upper leg,10,0.1442857142857143,0.6104545454545455,0.2363578342729497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,2017-11-08,Pistons,Stanley Johnson,2017-18,core and hip,7,0.5957142857142858,0.9813636363636364,0.6070270627936213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,2017-11-08,Warriors,Kevin Durant,2017-18,upper leg,3,0.9214285714285714,1.1849999999999998,0.7775768535262206,315,41,0,10,0,0,2,0,0,0,8,2,0,2,0,0,1,0,0,0,368,13
943,2017-11-09,Nuggets,Tyler Lydon,2017-18,foot,11,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,2017-11-09,Cavaliers,Derrick Rose,2017-18,foot,70,0.78,0.6100000000000001,1.2786885245901638,227,355,3,0,9,3,0,0,0,1,9,3,1,0,2,1,0,0,0,1,598,17
945,2017-11-09,76ers,Jerryd Bayless,2017-18,hand,9,0.2942857142857143,0.8660869565217392,0.3397877223178428,44,6,0,0,0,0,320,0,187,0,4,2,0,0,0,0,3,0,1,0,557,10
946,2017-11-10,Clippers,Patrick Beverley,2017-18,knee,7,1.0299999999999998,0.9783333333333334,1.0528109028960817,11,22,0,19,0,0,217,0,4,5,1,2,0,2,0,0,2,0,1,1,278,9
947,2017-11-10,Suns,Tyson Chandler,2017-18,back,1,0.7357142857142858,0.7891666666666666,0.9322673103032132,102,2,40,14,73,0,0,0,5,7,8,1,1,1,5,0,0,0,1,2,243,19
948,2017-11-10,Thunder,Steven Adams,2017-18,lower leg,7,1.2085714285714286,0.9641666666666668,1.253488084948759,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,1,0,0,0,27,2
949,2017-11-11,Nets,Spencer Dinwiddie,2017-18,upper leg,3,0.6857142857142857,0.7539999999999999,0.909435392194013,176,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,176,2
950,2017-11-11,76ers,Nik Stauskas,2017-18,foot,19,0.04857142857142858,0.0568,0.8551307847082497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,2017-11-11,Kings,Harry Giles III,2017-18,knee,324,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,2017-11-11,Nuggets,Gary Harris,2017-18,upper body,6,0.8557142857142858,1.0620000000000005,0.8057573311810599,27,0,0,10,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,37,4
953,2017-11-11,Suns,Jared Dudley,2017-18,knee,13,0.6828571428571429,0.2048,3.3342633928571432,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,2
954,2017-11-12,Celtics,Kyrie Irving,2017-18,head and neck,2,1.0214285714285716,1.0084615384615383,1.0128582325378666,2,62,0,0,0,15,20,19,0,5,1,3,0,0,0,1,1,1,0,2,123,9
955,2017-11-12,Mavericks,Devin Harris,2017-18,core and hip,5,0.3385714285714286,0.4384615384615384,0.7721804511278196,186,4,70,7,3,0,17,11,2,0,9,1,7,2,1,0,3,4,2,0,300,29
956,2017-11-13,Jazz,Rudy Gobert,2017-18,lower leg,21,0.7314285714285713,1.0796296296296295,0.6774810095564813,172,29,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,201,5
957,2017-11-13,Warriors,Stephen Curry,2017-18,upper leg,3,1.0385714285714285,1.1707407407407409,0.8871062502824602,232,12,0,0,0,0,0,0,0,3,7,1,0,1,0,0,0,0,0,1,247,10
958,2017-11-14,Raptors,Norman Powell,2017-18,core and hip,8,0.5657142857142857,0.7242857142857143,0.7810650887573964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,2017-11-14,Nets,D'Angelo Russell,2017-18,knee,66,0.8557142857142858,0.8671428571428571,0.9868204283360792,0,25,9,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,34,6
960,2017-11-14,Mavericks,Dorian Finney-Smith,2017-18,knee,116,0.37,0.2478571428571429,1.4927953890489911,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,2
961,2017-11-15,Grizzlies,Mike Conley,2017-18,foot,320,0.6171428571428572,0.945,0.653061224489796,12,0,0,0,10,0,0,0,0,10,3,0,0,0,1,0,0,0,0,2,32,6
962,2017-11-17,Jazz,Thabo Sefolosha,2017-18,knee,1,0.9171428571428571,0.7682142857142857,1.193863319386332,4,12,148,36,0,0,4,0,0,0,4,3,5,2,0,0,1,0,0,0,204,15
963,2017-11-17,Raptors,Serge Ibaka,2017-18,knee,2,0.8271428571428571,0.8157142857142857,1.0140105078809103,0,202,6,0,0,0,0,3,0,0,0,2,1,0,0,0,0,1,0,0,211,4
964,2017-11-17,Raptors,Delon Wright,2017-18,upper body,28,0.5800000000000001,0.7514285714285714,0.7718631178707225,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,0,4,1,0,89,5
965,2017-11-18,Hawks,Isaiah Taylor,2017-18,head and neck,12,0.5385714285714286,0.5610714285714286,0.9598981540420116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,2017-11-18,Bucks,Matthew Dellavedova,2017-18,knee,31,0.29,0.5007142857142858,0.5791726105563479,0,33,0,15,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,48,3
967,2017-11-18,Grizzlies,Wayne Selden,2017-18,upper leg,43,0.18571428571428567,0.04642857142857143,4.0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,2
968,2017-11-18,Kings,Buddy Hield,2017-18,foot,4,1.0242857142857142,0.8217857142857142,1.2464146023468057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,2017-11-19,Warriors,Kevin Durant,2017-18,foot,3,0.9871428571428572,0.972142857142857,1.015429831006613,315,41,0,13,0,0,2,0,0,0,9,2,0,2,0,0,1,0,0,0,371,14
970,2017-11-20,Cavaliers,Iman Shumpert,2017-18,knee,7,0.72,0.5596428571428571,1.2865347798340778,0,299,0,5,0,0,45,12,0,0,0,8,0,2,0,0,1,2,0,0,361,13
971,2017-11-20,Nuggets,Paul Millsap,2017-18,hand,99,0.7185714285714285,1.0057142857142856,0.7144886363636365,0,26,0,0,0,1,0,8,2,0,0,4,0,0,0,1,1,1,1,0,37,8
972,2017-11-20,Nuggets,Wilson Chandler,2017-18,back,2,0.9471428571428572,1.0382142857142858,0.912280701754386,7,0,356,34,0,0,0,4,344,0,2,0,3,4,1,0,0,1,2,0,745,13
973,2017-11-20,Grizzlies,Brandan Wright,2017-18,upper leg,11,0.39428571428571424,0.4510714285714285,0.8741092636579573,98,123,8,0,28,0,3,445,0,8,3,1,1,1,1,0,1,3,0,1,713,12
974,2017-11-22,Hawks,Luke Babbitt,2017-18,back,8,0.22285714285714286,0.7035714285714288,0.3167512690355329,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2
975,2017-11-22,Bucks,John Henson,2017-18,head and neck,3,0.7042857142857143,0.6842857142857143,1.0292275574112737,15,5,0,0,0,0,10,0,0,0,2,1,0,0,0,0,1,0,0,1,30,5
976,2017-11-22,76ers,Justin Anderson,2017-18,lower leg,8,0.08142857142857142,0.2839285714285714,0.2867924528301887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,2017-11-22,Clippers,Patrick Beverley,2017-18,knee,313,0.24714285714285714,0.6435714285714286,0.3840177580466149,11,29,0,19,0,0,217,0,4,5,1,3,0,2,0,0,2,0,1,1,285,10
978,2017-11-24,Knicks,Enes Kanter,2017-18,back,5,0.8942857142857142,0.9407142857142858,0.9506454062262716,4,0,0,0,0,26,0,186,0,0,1,0,0,0,1,1,0,1,0,0,216,4
979,2017-11-24,Timberwolves,Nemanja Bjelica,2017-18,foot,31,0.5328571428571428,0.5092857142857143,1.046283309957924,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2
980,2017-11-24,Warriors,Kevin Durant,2017-18,foot,5,0.6514285714285715,0.8778571428571428,0.7420667209113101,318,41,0,13,0,0,2,0,0,0,10,2,0,2,0,0,1,0,0,0,374,15
981,2017-11-25,Wizards,John Wall,2017-18,knee,18,0.6371428571428571,0.8010714285714284,0.7953633526526974,0,178,0,0,0,0,8,2,0,0,0,2,0,0,0,0,1,1,0,0,188,4
982,2017-11-25,Pacers,Victor Oladipo,2017-18,knee,2,1.082857142857143,1.293928571428571,0.8368755175269116,4,4,0,0,12,0,12,0,0,193,2,2,0,0,3,0,1,0,0,3,225,11
983,2017-11-27,Warriors,Stephen Curry,2017-18,hand,2,1.0385714285714285,1.0314285714285714,1.0069252077562327,232,12,0,3,0,0,0,0,0,3,7,1,0,1,0,0,1,0,0,1,250,11
984,2017-11-27,Nets,Rondae Hollis-Jefferson,2017-18,foot,5,0.6857142857142857,0.8328571428571427,0.8233276157804461,103,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,103,2
985,2017-11-28,Nuggets,Wilson Chandler,2017-18,back,6,0.4728571428571429,0.8042857142857143,0.5879218472468917,7,0,356,34,2,0,0,4,344,0,2,0,3,4,2,0,0,1,2,0,747,14
986,2017-11-28,Cavaliers,Iman Shumpert,2017-18,knee,56,0.06857142857142857,0.4339285714285714,0.15802469135802472,0,306,0,5,0,0,45,12,0,0,0,9,0,2,0,0,1,2,0,0,368,14
987,2017-11-29,Grizzlies,Mario Chalmers,2017-18,foot,2,0.8214285714285714,0.7603571428571428,1.0803193987787694,9,8,0,0,0,0,22,0,2,0,3,2,0,0,0,0,2,0,1,0,41,8
988,2017-11-29,Hornets,Kemba Walker,2017-18,upper body,5,1.0742857142857145,1.0617857142857143,1.011772620248907,0,48,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,48,3
989,2017-11-29,Lakers,Kyle Kuzma,2017-18,back,3,0.5785714285714285,1.1975,0.4831494184312555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,2017-11-29,Knicks,Frank Ntilikina,2017-18,foot,4,0.7114285714285714,0.7235714285714286,0.983218163869694,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2
991,2017-11-29,Warriors,David West,2017-18,knee,2,0.4757142857142857,0.3271428571428571,1.4541484716157205,12,94,0,0,21,59,34,0,0,7,4,2,0,0,2,1,1,0,0,1,227,11
992,2017-11-30,Clippers,Blake Griffin,2017-18,knee,29,0.6757142857142858,0.9975,0.6774078052273542,161,35,158,249,0,18,0,0,0,0,1,2,1,2,0,1,0,0,0,0,621,7
993,2017-11-30,76ers,T.J. McConnell,2017-18,upper body,12,0.9228571428571428,0.9046428571428572,1.0201342281879195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,2017-11-30,Jazz,Raul Neto,2017-18,upper leg,4,0.3742857142857143,0.42071428571428576,0.8896434634974532,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3
995,2017-11-30,Hawks,Dewayne Dedmon,2017-18,lower leg,39,0.4971428571428572,0.7092857142857143,0.7009063444108762,2,13,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,15,3
996,2017-12-01,Warriors,Andre Iguodala,2017-18,knee,3,1.1114285714285714,0.7885714285714285,1.4094202898550727,57,18,0,28,3,0,0,0,3,0,4,4,0,3,1,0,0,0,1,0,109,13
