,Unnamed: 0,Date,Team,Acquired,Relinquished,Notes,Affected Player,Season,Injury Type,Injury Part,Injury Duration
417,20442.0,2015-01-13,Cavaliers,,Iman Shumpert,placed on IL with dislocated left shoulder,Iman Shumpert,2014-15,dislocated left shoulder,upper body,10
418,20461.0,2015-01-14,Pelicans,,Jrue Holiday,placed on IL with stress reaction in right ankle,Jrue Holiday,2014-15,stress reaction in right ankle,foot,86
419,20458.0,2015-01-14,Magic,,Tobias Harris,placed on IL with sprained left ankle,Tobias Harris,2014-15,sprained left ankle,foot,7
420,20456.0,2015-01-14,Heat,,Dwyane Wade,placed on IL with strained hamstring,Dwyane Wade,2014-15,strained hamstring,upper leg,6
421,20467.0,2015-01-15,Knicks,,Cleanthony Early,placed on IL with ankle injury,Cleanthony Early,2014-15,ankle injury,foot,8
422,20471.0,2015-01-16,Grizzlies,,Mike Conley,placed on IL with sprained right ankle,Mike Conley,2014-15,sprained right ankle,foot,3
423,20470.0,2015-01-16,Bulls,,Joakim Noah,placed on IL with sprained right ankle,Joakim Noah,2014-15,sprained right ankle,foot,7
424,20479.0,2015-01-16,Kings,,Rudy Gay,placed on IL with sore/strained left knee,Rudy Gay,2014-15,sore,knee,1
425,20489.0,2015-01-17,Kings,,Carl Landry,placed on IL with sprained right wrist,Carl Landry,2014-15,sprained right wrist,hand,11
426,20501.0,2015-01-19,Hawks,,Shelvin Mack,placed on IL with strained left calf,Shelvin Mack,2014-15,strained left calf,lower leg,32
427,20496.0,2015-01-19,Bucks,,Kendall Marshall,placed on IL recovering from surgery on right knee to repair torn ACL (out for season),Kendall Marshall,2014-15,L recovering from surgery on right knee to repair torn ACL (out for season),knee,255
428,20503.0,2015-01-19,Hornets,,Kemba Walker,placed on IL with left knee injury,Kemba Walker,2014-15,left knee injury,knee,2
429,20518.0,2015-01-21,Jazz,,Rodney Hood,placed on IL with foot injury / bruised left knee ,Rodney Hood,2014-15,foot injury ,foot,30
430,20534.0,2015-01-23,Celtics,,Kelly Olynyk,placed on IL with sprained right ankle,Kelly Olynyk,2014-15,sprained right ankle,foot,40
431,20531.0,2015-01-23,76ers,,Tony Wroten,placed on IL with torn ACL in right knee (out for season),Tony Wroten,2014-15,torn ACL in right knee ,knee,316
432,20548.0,2015-01-24,Hornets,,Kemba Walker,placed on IL with torn lateral meniscus in left knee,Kemba Walker,2014-15,torn lateral meniscus in left knee,knee,46
433,20550.0,2015-01-24,Knicks,,Jose Calderon,placed on IL with bruised left knee,Jose Calderon,2014-15,bruised left knee,knee,4
434,20560.0,2015-01-25,Suns,,Brandan Wright,placed on IL with heel injury,Brandan Wright,2014-15,heel injury,foot,3
435,20556.0,2015-01-25,Pacers,,C.J. Miles,placed on IL with groin injury,C.J. Miles,2014-15,groin injury,upper leg,4
436,20558.0,2015-01-25,Rockets,,Terrence Jones,placed on IL with nerve inflammation in left leg,Terrence Jones,2014-15,nerve inflammation in left leg,upper leg,3
437,20562.0,2015-01-26,Grizzlies,,Tony Allen,placed on IL with ankle injury,Tony Allen,2014-15,ankle injury,foot,3
438,20566.0,2015-01-26,Thunder,,Kevin Durant,placed on IL with sprained left big toe,Kevin Durant,2014-15,sprained left big toe,foot,5
439,20570.0,2015-01-27,Pistons,,Brandon Jennings,placed on IL with torn left Achilles (out for season),Brandon Jennings,2014-15,torn left Achilles ,foot,329
440,20569.0,2015-01-27,Heat,,Luol Deng,placed on IL with calf injury,Luol Deng,2014-15,calf injury,lower leg,7
441,20575.0,2015-01-28,Knicks,,Amar'e Stoudemire,placed on IL with wrist injury,Amar'e Stoudemire,2014-15,wrist injury,hand,9
442,20577.0,2015-01-28,Rockets,,Dwight Howard,placed on IL with sprained right ankle,Dwight Howard,2014-15,sprained right ankle,foot,56
443,20583.0,2015-01-28,Timberwolves,,Robbie Hummel,placed on IL with fractured right hand,Robbie Hummel,2014-15,fractured right hand,hand,30
444,20585.0,2015-01-28,Wizards,,Nene,placed on IL with foot injury,Nene,2014-15,foot injury,foot,3
445,20599.0,2015-01-30,Raptors,,James Johnson,placed on IL with right hamstring injury,James Johnson,2014-15,right hamstring injury,upper leg,7
446,20594.0,2015-01-30,Hawks,,DeMarre Carroll,placed on IL with strained left Achilles,DeMarre Carroll,2014-15,strained left Achilles,foot,3
447,20596.0,2015-01-30,Heat,,Dwyane Wade,placed on IL with strained hamstring,Dwyane Wade,2014-15,strained hamstring,upper leg,21
448,20604.0,2015-01-31,Hawks,,Thabo Sefolosha,placed on IL with strained right calf,Thabo Sefolosha,2014-15,strained right calf,lower leg,44
449,20610.0,2015-01-31,Pacers,,Lavoy Allen,placed on IL with strained right knee,Lavoy Allen,2014-15,strained right knee,knee,8
450,20603.0,2015-01-31,Grizzlies,,Vince Carter,placed on IL with left foot injury,Vince Carter,2014-15,left foot injury,foot,34
451,20605.0,2015-01-31,Magic,,Victor Oladipo,placed on IL with strained/sore right Achilles,Victor Oladipo,2014-15,strained,foot,2
452,20619.0,2015-02-01,Celtics,,Shavlik Randolph,placed on IL with strained hamstring,Shavlik Randolph,2014-15,strained hamstring,upper leg,19
453,20630.0,2015-02-02,Thunder,,Kevin Durant,placed on IL with sprained left big toe,Kevin Durant,2014-15,sprained left big toe,foot,4
454,20631.0,2015-02-02,Thunder,,Perry Jones III,placed on IL with ankle injury,Perry Jones III,2014-15,ankle injury,foot,2
455,20623.0,2015-02-02,Mavericks,,Rajon Rondo,placed on IL with fractured left orbital bone and fractured nose,Rajon Rondo,2014-15,fractured left orbital bone and fractured nose,head and neck,17
456,20644.0,2015-02-04,Magic,,Aaron Gordon,placed on IL with sore left foot,Aaron Gordon,2014-15,sore left foot,foot,2
457,20652.0,2015-02-05,Hornets,,Bismack Biyombo,placed on IL with bone bruise in right knee,Bismack Biyombo,2014-15,bone bruise in right knee,knee,24
458,20650.0,2015-02-05,Blazers,,Chris Kaman,placed on IL with back injury,Chris Kaman,2014-15,back injury,back,2
459,20669.0,2015-02-07,Kings,,Darren Collison,placed on IL with strained right hip flexor (out for season),Darren Collison,2014-15,strained right hip flexor ,core and hip,284
460,20673.0,2015-02-07,Wizards,,Bradley Beal,placed on IL with sore right big toe,Bradley Beal,2014-15,sore right big toe,foot,21
461,20685.0,2015-02-08,Thunder,,Anthony Morrow,placed on IL with right shoulder injury,Anthony Morrow,2014-15,right shoulder injury,upper body,1
462,20679.0,2015-02-08,Pacers,,Ian Mahinmi,placed on IL with sprained right ankle,Ian Mahinmi,2014-15,sprained right ankle,foot,3
463,20675.0,2015-02-08,Bulls,,Kirk Hinrich,placed on IL with turf toe,Kirk Hinrich,2014-15,turf toe,foot,12
464,20694.0,2015-02-09,Nuggets,,Jameer Nelson,placed on IL with Achilles injury,Jameer Nelson,2014-15,Achilles injury,foot,11
465,20700.0,2015-02-09,Thunder,,Steven Adams,placed on IL with fractured right finger,Steven Adams,2014-15,fractured right finger,hand,27
466,20710.0,2015-02-11,Knicks,,Lance Thomas,placed on IL with ankle injury,Lance Thomas,2014-15,ankle injury,foot,9
467,20717.0,2015-02-11,Pistons,,Caron Butler,placed on IL with back spasms,Caron Butler,2014-15,back spasms,back,9
468,20714.0,2015-02-11,Mavericks,,Tyson Chandler,placed on IL with sprained left ankle,Tyson Chandler,2014-15,sprained left ankle,foot,8
469,20706.0,2015-02-11,Blazers,,Chris Kaman,placed on IL with ankle injury,Chris Kaman,2014-15,ankle injury,foot,9
470,20709.0,2015-02-11,Knicks,,Carmelo Anthony,placed on IL with knee injury (out for season),Carmelo Anthony,2014-15,knee injury ,knee,232
471,20722.0,2015-02-12,Bulls,,Jimmy Butler,placed on IL with strained right shoulder,Jimmy Butler,2014-15,strained right shoulder,upper body,8
472,20723.0,2015-02-19,Mavericks,,Amar'e Stoudemire,placed on IL with sprained left ankle,Amar'e Stoudemire,2014-15,sprained left ankle,foot,3
473,20735.0,2015-02-20,Celtics,,Jared Sullinger,placed on IL with stress fracture in left foot,Jared Sullinger,2014-15,stress fracture in left foot,foot,42
474,20743.0,2015-02-20,Kings,,Reggie Evans,placed on IL with bruised right knee,Reggie Evans,2014-15,bruised right knee,knee,5
475,20767.0,2015-02-21,Thunder,,Kevin Durant,placed on IL with right foot injury (out for season),Kevin Durant,2014-15,right foot injury ,foot,222
476,20765.0,2015-02-21,Raptors,,Lou Williams,placed on IL with ankle injury,Lou Williams,2014-15,ankle injury,foot,2
477,20772.0,2015-02-22,Mavericks,,Chandler Parsons,placed on IL with sprained left ankle,Chandler Parsons,2014-15,sprained left ankle,foot,14
478,20781.0,2015-02-23,Timberwolves,,Shabazz Muhammad,placed on IL with recovering from surgery on left middle finger to repair ruptured ligament (out for season),Shabazz Muhammad,2014-15,recovering from surgery on left middle finger to repair ruptured ligament ,hand,220
479,20776.0,2015-02-23,Raptors,,Patrick Patterson,placed on IL with left knee injury,Patrick Patterson,2014-15,left knee injury,knee,1
480,20782.0,2015-02-24,Cavaliers,,Shawn Marion,placed on IL with strained left hip,Shawn Marion,2014-15,strained left hip,core and hip,20
481,20799.0,2015-02-25,Bulls,,Derrick Rose,placed on IL with torn medial meniscus in righ tknee,Derrick Rose,2014-15,torn medial meniscus in righ tknee,knee,42
482,20787.0,2015-02-25,Clippers,,Blake Griffin,placed on IL recovering from surgery on right elbow to remove staph infection,Blake Griffin,2014-15,L recovering from surgery on right elbow to remove staph infection,arm,18
483,20793.0,2015-02-25,Rockets,,Kostas Papanikolaou,placed on IL with sprained right ankle,Kostas Papanikolaou,2014-15,sprained right ankle,foot,9
484,20808.0,2015-02-27,Timberwolves,,Anthony Bennett,placed on IL with sprained right ankle,Anthony Bennett,2014-15,sprained right ankle,foot,30
485,20803.0,2015-02-27,Magic,,Evan Fournier,placed on IL with hip injury,Evan Fournier,2014-15,hip injury,core and hip,40
486,20802.0,2015-02-27,Magic,,Aaron Gordon,placed on IL with sprained right ankle,Aaron Gordon,2014-15,sprained right ankle,foot,5
487,20801.0,2015-02-27,Kings,,DeMarcus Cousins,placed on IL with sprained left ankle,DeMarcus Cousins,2014-15,sprained left ankle,foot,4
488,20811.0,2015-02-28,Mavericks,,Tyson Chandler,placed on IL with strained left hip,Tyson Chandler,2014-15,strained left hip,core and hip,5
489,20815.0,2015-02-28,Wizards,,Kris Humphries,placed on IL with strained left groin,Kris Humphries,2014-15,strained left groin,upper leg,32
490,20819.0,2015-03-01,Bulls,,Taj Gibson,placed on IL with sore left ankle,Taj Gibson,2014-15,sore left ankle,foot,19
491,20824.0,2015-03-02,Timberwolves,,Robbie Hummel,placed on IL with fractured right hand,Robbie Hummel,2014-15,fractured right hand,hand,27
492,20827.0,2015-03-03,Knicks,,Jose Calderon,placed on IL with sore/strained left Achilles (out for season),Jose Calderon,2014-15,sore,foot,212
493,20825.0,2015-03-03,Bulls,,Jimmy Butler,placed on IL with sprained left elbow,Jimmy Butler,2014-15,sprained left elbow,arm,20
494,20830.0,2015-03-04,Magic,,Roy Marble,placed on IL with detached retina in left eye (out for season),Roy Marble,2014-15,detached retina in left eye ,head and neck,119
495,20832.0,2015-03-04,Pacers,,Roy Hibbert,placed on IL with elbow injury,Roy Hibbert,2014-15,elbow injury,arm,2
496,20839.0,2015-03-06,Mavericks,,Devin Harris,placed on IL with right hand injury / hip injury ,Devin Harris,2014-15,right hand injury ,hand,4
497,20836.0,2015-03-06,Celtics,,Avery Bradley,placed on IL with strained left elbow,Avery Bradley,2014-15,strained left elbow,arm,5
498,20847.0,2015-03-07,Blazers,,Wesley Matthews,placed on IL with torn left Achilles tendon (out for season),Wesley Matthews,2014-15,torn left Achilles tendon ,foot,208
499,20850.0,2015-03-08,Clippers,,Jamal Crawford,placed on IL with bruised right calf,Jamal Crawford,2014-15,bruised right calf,lower leg,30
500,20859.0,2015-03-10,Pacers,,C.J. Miles,placed on IL with foot injury,C.J. Miles,2014-15,foot injury,foot,2
501,20861.0,2015-03-10,Pistons,,Joel Anthony,placed on IL with groin injury,Joel Anthony,2014-15,groin injury,upper leg,1
502,20866.0,2015-03-11,Hornets,,Cody Zeller,placed on IL with shoulder injury,Cody Zeller,2014-15,shoulder injury,upper body,9
503,20870.0,2015-03-11,Rockets,,Kostas Papanikolaou,placed on IL with sprained right ankle,Kostas Papanikolaou,2014-15,sprained right ankle,foot,28
504,20868.0,2015-03-11,Nets,,Sergey Karasev,"placed on IL with torn MCL, disloated patella in right knee (out for season)",Sergey Karasev,2014-15,"torn MCL, disloated patella in right knee ",knee,204
505,20864.0,2015-03-11,Celtics,,Isaiah Thomas,placed on IL with back injury,Isaiah Thomas,2014-15,back injury,back,14
506,20872.0,2015-03-11,Suns,,Brandon Knight,placed on IL with sprained left ankle,Brandon Knight,2014-15,sprained left ankle,foot,14
507,20878.0,2015-03-12,Pacers,,Roy Hibbert,placed on IL with elbow injury,Roy Hibbert,2014-15,elbow injury,arm,2
508,20882.0,2015-03-13,Hawks,,Mike Scott,placed on IL with fractured left big toe,Mike Scott,2014-15,fractured left big toe,foot,22
509,20889.0,2015-03-13,Thunder,,Serge Ibaka,placed on IL with right knee injury (out for season),Serge Ibaka,2014-15,right knee injury ,knee,202
510,20886.0,2015-03-13,Mavericks,,Al-Farouq Aminu,placed on IL with bruised/sprained left shoulder,Al-Farouq Aminu,2014-15,bruised,upper body,5
511,20884.0,2015-03-13,Hornets,,Al Jefferson,placed on IL with strained right knee / right calf injury ,Al Jefferson,2014-15,strained right knee ,lower leg,3
512,20895.0,2015-03-14,Pacers,,Donald Sloan,placed on IL with sprained toe,Donald Sloan,2014-15,sprained toe,foot,2
513,20904.0,2015-03-16,Hawks,,Kyle Korver,placed on IL with fractured nose,Kyle Korver,2014-15,fractured nose,head and neck,6
514,20915.0,2015-03-17,Spurs,,Manu Ginobili,placed on IL with sprained right ankle,Manu Ginobili,2014-15,sprained right ankle,foot,7
515,20912.0,2015-03-17,Pistons,,Greg Monroe,placed on IL with strained right knee,Greg Monroe,2014-15,strained right knee,knee,22
516,20914.0,2015-03-17,Spurs,,Aron Baynes,placed on IL with rib injury,Aron Baynes,2014-15,rib injury,core and hip,3
517,20923.0,2015-03-18,Warriors,,Klay Thompson,placed on IL with sprained right ankle,Klay Thompson,2014-15,sprained right ankle,foot,5
518,20920.0,2015-03-18,Hawks,,Thabo Sefolosha,placed on IL with calf injury,Thabo Sefolosha,2014-15,calf injury,lower leg,7
519,20936.0,2015-03-20,Kings,,DeMarcus Cousins,placed on IL with strained right calf,DeMarcus Cousins,2014-15,strained right calf,lower leg,1
520,20938.0,2015-03-21,Grizzlies,,Courtney Lee,placed on IL with right hand injury,Courtney Lee,2014-15,right hand injury,hand,4
521,20951.0,2015-03-22,Raptors,,Kyle Lowry,placed on IL with back injury / rest ,Kyle Lowry,2014-15,back injury ,back,2
522,20949.0,2015-03-22,Mavericks,,J.J. Barea,placed on IL with sprained left ankle,J.J. Barea,2014-15,sprained left ankle,foot,10
523,20947.0,2015-03-22,Hornets,,Cody Zeller,placed on IL with sore right shoulder (out for season),Cody Zeller,2014-15,sore right shoulder ,upper body,193
524,20958.0,2015-03-23,Pacers,,Rodney Stuckey,placed on IL with calf injury,Rodney Stuckey,2014-15,calf injury,lower leg,6
525,20956.0,2015-03-23,Jazz,,Gordon Hayward,placed on IL with sprained left shoulder,Gordon Hayward,2014-15,sprained left shoulder,upper body,4
526,20965.0,2015-03-24,Thunder,,Nick Collison,placed on IL with sprained left ankle,Nick Collison,2014-15,sprained left ankle,foot,17
527,20963.0,2015-03-24,Spurs,,Aron Baynes,placed on IL with sprained right ankle,Aron Baynes,2014-15,sprained right ankle,foot,4
528,20985.0,2015-03-25,Rockets,,Patrick Beverley,placed on IL with torn ligaments in left wrist (out for season),Patrick Beverley,2014-15,torn ligaments in left wrist ,hand,190
529,20983.0,2015-03-25,Raptors,,Kyle Lowry,placed on IL with back spasms,Kyle Lowry,2014-15,back spasms,back,16
530,20987.0,2015-03-25,Suns,,Marcus Thornton,placed on IL with sprained right big toe,Marcus Thornton,2014-15,sprained right big toe,foot,5
531,20980.0,2015-03-25,Heat,,Dwyane Wade,placed on IL with swelling in left knee,Dwyane Wade,2014-15,swelling in left knee,knee,2
532,20970.0,2015-03-25,Bulls,,Doug McDermott,placed on IL with back injury,Doug McDermott,2014-15,back injury,back,9
533,20992.0,2015-03-27,Heat,,Hassan Whiteside,placed on IL with hand injury,Hassan Whiteside,2014-15,hand injury,hand,4
534,20990.0,2015-03-27,Hawks,,Jeff Teague,placed on IL with sprained left ankle,Jeff Teague,2014-15,sprained left ankle,foot,3
535,21002.0,2015-03-28,Hornets,,Michael Kidd-Gilchrist,placed on IL with sprained left ankle (out for season),Michael Kidd-Gilchrist,2014-15,sprained left ankle ,foot,95
536,21009.0,2015-03-29,Mavericks,,Monta Ellis,placed on IL with right calf injury,Monta Ellis,2014-15,right calf injury,lower leg,17
537,21016.0,2015-03-30,Grizzlies,,Tony Allen,placed on IL with strained left hamstring,Tony Allen,2014-15,strained left hamstring,upper leg,20
538,21022.0,2015-03-30,Timberwolves,,Nikola Pekovic,placed on IL with sprained right ankle (out for season),Nikola Pekovic,2014-15,sprained right ankle ,foot,282
539,21019.0,2015-03-30,Suns,,Brandon Knight,placed on IL with sprained left ankle (out for season),Brandon Knight,2014-15,sprained left ankle ,foot,5
540,21021.0,2015-03-30,Timberwolves,,Kevin Garnett,placed on IL with sore left knee (out for season),Kevin Garnett,2014-15,sore left knee ,knee,185
541,21030.0,2015-03-31,Warriors,,Draymond Green,placed on IL with shin injury,Draymond Green,2014-15,shin injury,lower leg,3
542,21026.0,2015-03-31,Hawks,,Dennis Schröder,placed on IL with toe injury,Dennis Schröder,2014-15,toe injury,foot,7
543,21028.0,2015-03-31,Heat,,Shabazz Napier,placed on IL with hip injury / sports hernia (out for season),Shabazz Napier,2014-15,hip injury ,core and hip,184
544,21038.0,2015-04-01,Rockets,,Donatas Motiejunas,placed on IL with sore lower back (out for season),Donatas Motiejunas,2014-15,sore lower back ,back,248
545,21032.0,2015-04-01,Lakers,,Ronnie Price,placed on IL recovering from surgery on right elbow to remove bone spurs and chips (out for season),Ronnie Price,2014-15,L recovering from surgery on right elbow to remove bone spurs and chips (out for season),arm,183
546,21037.0,2015-04-01,Nuggets,,Darrell Arthur,placed on IL with strained right calf (out for season),Darrell Arthur,2014-15,strained right calf ,lower leg,7
547,21044.0,2015-04-02,Cavaliers,,Kevin Love,placed on IL with sore back,Kevin Love,2014-15,sore back,back,3
548,21047.0,2015-04-03,Bulls,,Kirk Hinrich,placed on IL with hyperextended knee,Kirk Hinrich,2014-15,hyperextended knee,knee,5
549,21051.0,2015-04-03,Kings,,Rudy Gay,placed on IL with concussion,Rudy Gay,2014-15,concussion,head and neck,4
550,21052.0,2015-04-03,Lakers,,Kobe Bryant,placed on IL recovering from surgery on right shoulder to repair torn rotator cuff (out for season),Kobe Bryant,2014-15,L recovering from surgery on right shoulder to repair torn rotator cuff (out for season),upper body,181
551,21055.0,2015-04-04,Suns,,Alex Len,placed on IL with fractured nose (out for season),Alex Len,2014-15,fractured nose ,head and neck,3
552,21065.0,2015-04-05,Spurs,,Tiago Splitter,placed on IL with sore right calf,Tiago Splitter,2014-15,sore right calf,lower leg,14
553,21063.0,2015-04-05,Pacers,,C.J. Watson,placed on IL with sore right elbow (out for season),C.J. Watson,2014-15,sore right elbow ,arm,3
554,21071.0,2015-04-07,Hawks,,Paul Millsap,placed on IL with shoulder injury,Paul Millsap,2014-15,shoulder injury,upper body,8
555,21073.0,2015-04-07,Kings,,DeMarcus Cousins,placed on IL with sore right foot (out for season),DeMarcus Cousins,2014-15,sore right foot ,foot,177
556,21075.0,2015-04-07,Suns,,Brandon Knight,placed on IL with sprained left ankle (out for season),Brandon Knight,2014-15,sprained left ankle ,foot,177
557,21092.0,2015-04-08,Spurs,,Marco Belinelli,placed on IL with sore left groin,Marco Belinelli,2014-15,sore left groin,upper leg,2
558,21089.0,2015-04-08,Raptors,,Amir Johnson,placed on IL with sprained right ankle,Amir Johnson,2014-15,sprained right ankle,foot,6
559,21087.0,2015-04-08,Pistons,,Spencer Dinwiddie,placed on IL with sprained left ankle (out for season),Spencer Dinwiddie,2014-15,sprained left ankle ,foot,176
560,21085.0,2015-04-08,Nuggets,,Jameer Nelson,placed on IL with hip flexor injury (out for season),Jameer Nelson,2014-15,hip flexor injury ,core and hip,176
561,21099.0,2015-04-09,Bulls,,Jimmy Butler,placed on IL with calf injury,Jimmy Butler,2014-15,calf injury,lower leg,2
562,21103.0,2015-04-10,Cavaliers,,Iman Shumpert,placed on IL with sore right quadriceps,Iman Shumpert,2014-15,sore right quadriceps,upper leg,2
563,21104.0,2015-04-10,Grizzlies,,Mike Conley,placed on IL with sprained foot,Mike Conley,2014-15,sprained foot,foot,9
564,21108.0,2015-04-10,Jazz,,Trey Burke,placed on IL with back injury,Trey Burke,2014-15,back injury,back,5
565,21106.0,2015-04-10,Hawks,,Thabo Sefolosha,"placed on IL with fractured fibula, ligament damage in leg (out for season)",Thabo Sefolosha,2014-15,"fractured fibula, ligament damage in leg ",lower leg,82
566,21123.0,2015-04-11,Blazers,,Arron Afflalo,placed on IL with strained right shoulder (out for season),Arron Afflalo,2014-15,strained right shoulder ,upper body,14
567,21130.0,2015-04-12,Spurs,,Matt Bonner,placed on IL with strained right calf,Matt Bonner,2014-15,strained right calf,lower leg,7
568,21138.0,2015-04-14,Wizards,,Nene,placed on IL with shoulder injury,Nene,2014-15,shoulder injury,upper body,4
569,21149.0,2015-04-15,Mavericks,,Devin Harris,placed on IL with left big toe injury,Devin Harris,2014-15,left big toe injury,foot,3
570,21152.0,2015-04-15,Warriors,,David Lee,placed on IL with back injury,David Lee,2014-15,back injury,back,8
571,21145.0,2015-04-15,Hawks,,Mike Scott,placed on IL with back injury,Mike Scott,2014-15,back injury,back,4
572,21142.0,2015-04-15,Celtics,,Avery Bradley,placed on IL with quadriceps injury,Avery Bradley,2014-15,quadriceps injury,upper leg,4
573,21140.0,2015-04-15,Bulls,,Joakim Noah,placed on IL with sore left knee,Joakim Noah,2014-15,sore left knee,knee,3
574,21147.0,2015-04-15,Jazz,,Gordon Hayward,placed on IL with Achilles injury (out for season),Gordon Hayward,2014-15,Achilles injury ,foot,169
575,21156.0,2015-04-18,Bulls,,Kirk Hinrich,placed on IL with sprained left knee,Kirk Hinrich,2014-15,sprained left knee,knee,5
576,21170.0,2015-04-19,Clippers,,Jordan Hamilton,placed on IL with concussion,Jordan Hamilton,2014-15,concussion,head and neck,15
577,21182.0,2015-04-21,Mavericks,,Devin Harris,placed on IL with left big toe injury (out for season),Devin Harris,2014-15,left big toe injury ,foot,3
578,21181.0,2015-04-21,Mavericks,,Chandler Parsons,placed on IL with sprained right knee (out for season),Chandler Parsons,2014-15,sprained right knee ,knee,194
579,21187.0,2015-04-23,Bulls,,Nikola Mirotic,placed on IL with strained left knee/quadriceps,Nikola Mirotic,2014-15,strained left knee,knee,2
580,21191.0,2015-04-24,Mavericks,,Rajon Rondo,placed on IL with sore back (out for season),Rajon Rondo,2014-15,sore back ,back,160
581,21196.0,2015-04-25,Grizzlies,,Beno Udrih,placed on IL with sprained right ankle,Beno Udrih,2014-15,sprained right ankle,foot,2
582,21201.0,2015-04-27,Grizzlies,,Mike Conley,placed on IL recovering from surgery to repair facial fracture near left eye,Mike Conley,2014-15,L recovering from surgery to repair facial fracture near left eye,head and neck,8
583,21209.0,2015-05-04,Clippers,,Chris Paul,placed on IL with strained hamstring,Chris Paul,2014-15,strained hamstring,upper leg,4
584,21207.0,2015-05-04,Cavaliers,,Kevin Love,placed on IL recoveruing from surgery on left shoulder to repair separation (out for season),Kevin Love,2014-15,L recoveruing from surgery on left shoulder to repair separation (out for season),upper body,150
585,21213.0,2015-05-05,Wizards,,John Wall,placed on IL with fractured left hand/wrist,John Wall,2014-15,fractured left hand,hand,8
586,21217.0,2015-05-10,Bulls,,Pau Gasol,placed on IL with strained left hamstring,Pau Gasol,2014-15,strained left hamstring,upper leg,4
587,21219.0,2015-05-11,Warriors,,Marreese Speights,placed on IL with strained right calf,Marreese Speights,2014-15,strained right calf,lower leg,24
588,21221.0,2015-05-13,Grizzlies,,Tony Allen,placed on IL with strained hamstring,Tony Allen,2014-15,strained hamstring,upper leg,2
589,21229.0,2015-05-24,Hawks,,Kyle Korver,placed on IL with sprained right ankle (out for season),Kyle Korver,2014-15,sprained right ankle ,foot,38
590,21241.0,2015-10-27,Pelicans,,Tyreke Evans,placed on IL recovering from arthroscopic surgery on right knee,Tyreke Evans,2015-16,L recovering from arthroscopic surgery on right knee,knee,35
591,21234.0,2015-10-27,Bulls,,Mike Dunleavy,placed on IL recovering from surgery on back,Mike Dunleavy,2015-16,L recovering from surgery on back,back,102
592,21235.0,2015-10-27,Cavaliers,,Iman Shumpert,placed on IL recovering from surgery on right wrist,Iman Shumpert,2015-16,L recovering from surgery on right wrist,hand,45
593,21236.0,2015-10-27,Cavaliers,,Kyrie Irving,placed on IL recovering from surgery on left knee to repair fractured kneecap,Kyrie Irving,2015-16,L recovering from surgery on left knee to repair fractured kneecap,knee,53
594,21240.0,2015-10-27,Pelicans,,Quincy Pondexter,placed on IL recovering from arthroscopic surgery on left knee (out for season),Quincy Pondexter,2015-16,L recovering from arthroscopic surgery on left knee (out for season),knee,705
595,21239.0,2015-10-27,Pelicans,,Norris Cole,placed on IL with sprained left ankle,Norris Cole,2015-16,sprained left ankle,foot,10
596,21248.0,2015-10-28,Blazers,,Cliff Alexander,placed on IL with sore left knee,Cliff Alexander,2015-16,sore left knee,knee,11
597,21271.0,2015-10-28,Mavericks,,JaVale McGee,placed on IL with stress fracture in tibia in left leg,JaVale McGee,2015-16,stress fracture in tibia in left leg,lower leg,25
598,21251.0,2015-10-28,Bucks,,Tyler Ennis,placed on IL recovering from surgery on right shoulder,Tyler Ennis,2015-16,L recovering from surgery on right shoulder,upper body,7
599,21256.0,2015-10-28,Grizzlies,,Jarell Martin,placed on IL recovering from surgery on left foot to repair fracture,Jarell Martin,2015-16,L recovering from surgery on left foot to repair fracture,foot,46
600,21245.0,2015-10-28,76ers,,Carl Landry,placed on IL recovering from surgery on right wrist,Carl Landry,2015-16,L recovering from surgery on right wrist,hand,56
601,21258.0,2015-10-28,Heat,,Amar'e Stoudemire,placed on IL with rehab of knee,Amar'e Stoudemire,2015-16,rehab of knee,knee,2
602,21260.0,2015-10-28,Hornets,,Michael Kidd-Gilchrist,placed on IL recovering from surgery on right shoulder to repair torn labrum,Michael Kidd-Gilchrist,2015-16,L recovering from surgery on right shoulder to repair torn labrum,upper body,93
603,21261.0,2015-10-28,Hornets,,Troy Daniels,placed on IL with strained left hamstring,Troy Daniels,2015-16,strained left hamstring,upper leg,4
604,21266.0,2015-10-28,Knicks,,Lou Amundson,placed on IL with sore lower back,Lou Amundson,2015-16,sore lower back,back,7
605,21267.0,2015-10-28,Lakers,,Larry Nance Jr.,placed on IL with tendinitis in right knee,Larry Nance Jr.,2015-16,tendinitis in right knee,knee,6
606,21249.0,2015-10-28,Blazers,,Gerald Henderson,placed on IL with sore left hip,Gerald Henderson,2015-16,sore left hip,core and hip,14
607,21262.0,2015-10-28,Jazz,,Dante Exum,placed on IL recovering from surgery on left knee to repair torn ACL (out for season),Dante Exum,2015-16,L recovering from surgery on left knee to repair torn ACL (out for season),knee,339
608,21272.0,2015-10-28,Nuggets,,Wilson Chandler,placed on IL with strained right hip (out for season),Wilson Chandler,2015-16,strained right hip ,core and hip,339
609,21273.0,2015-10-28,Pacers,,Glenn Robinson III,placed on IL with sore right shoulder,Glenn Robinson III,2015-16,sore right shoulder,upper body,1
610,21287.0,2015-10-28,Wizards,,Martell Webster,placed on IL with sore right hip (out for season),Martell Webster,2015-16,sore right hip ,core and hip,33
